exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesasIntra,Educação,-1543557.58
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesasIntra,Ensino Fundamental,-1362301.72
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesasIntra,Educação Infantil,-383005.39
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesasIntra,FU12 - Administração Geral,201749.53
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesasIntra,Cultura,3930.57
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesasIntra,FU13 - Administração Geral,3930.57
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesasIntra,Urbanismo,-2240.08
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesasIntra,FU15 - Administração Geral,-2240.08
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesasIntra,Encargos Especiais,56256.31
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS NO BIMESTRE,RREO2TotalDespesasIntra,Outros Encargos Especiais,56256.31
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),150951527.51
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,Legislativa,1107453.55
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,FU01 - Administração Geral,1107453.55
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,Administração,29258060.26
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,FU04 - Administração Geral,29258060.26
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,Previdência Social,763324.23
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,FU09 - Administração Geral,763324.23
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,Saúde,34444252.54
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,FU10 - Administração Geral,34444252.54
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,Educação,63219086.16
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,Ensino Fundamental,34023119.1
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,Educação Infantil,7972178.37
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,FU12 - Administração Geral,21223788.69
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,Cultura,25549.3
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,FU13 - Administração Geral,25549.3
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,Urbanismo,132527.16
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,FU15 - Administração Geral,132527.16
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,Encargos Especiais,22001274.31
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS EMPENHADAS ATÉ O BIMESTRE (b),RREO2TotalDespesasIntra,Outros Encargos Especiais,22001274.31
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),5.38
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,Legislativa,0.04
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,FU01 - Administração Geral,0.04
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,Administração,1.04
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,FU04 - Administração Geral,1.04
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,Previdência Social,0.03
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,FU09 - Administração Geral,0.03
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,Saúde,1.23
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,FU10 - Administração Geral,1.23
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,Educação,2.25
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,Ensino Fundamental,1.21
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,Educação Infantil,0.28
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,FU12 - Administração Geral,0.76
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,Encargos Especiais,0.78
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (b/III b),RREO2TotalDespesasIntra,Outros Encargos Especiais,0.78
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),8849874.36
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,Legislativa,0.01
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,FU01 - Administração Geral,0.01
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,Administração,1948142.77
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,FU04 - Administração Geral,1948142.77
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,Previdência Social,204512.77
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,FU09 - Administração Geral,204512.77
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,Saúde,155122.87
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,FU10 - Administração Geral,155122.87
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,Educação,4579861.71
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,Ensino Fundamental,3253886.26
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,Educação Infantil,800376.28
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,FU12 - Administração Geral,525599.17
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,Cultura,493.7
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,FU13 - Administração Geral,493.7
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,Urbanismo,46286.84
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,FU15 - Administração Geral,46286.84
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,Encargos Especiais,1915453.69
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesasIntra,Outros Encargos Especiais,1915453.69
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),25922893.89
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,Legislativa,198818.29
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,FU01 - Administração Geral,198818.29
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,Administração,4907727.13
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,FU04 - Administração Geral,4907727.13
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,Previdência Social,159600.5
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,FU09 - Administração Geral,159600.5
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,Saúde,5947116.31
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,FU10 - Administração Geral,5947116.31
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,Educação,10804510.9
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,Ensino Fundamental,5864645.25
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,Educação Infantil,1369341.57
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,FU12 - Administração Geral,3570524.08
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,Cultura,3930.57
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,FU13 - Administração Geral,3930.57
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,Urbanismo,22586.64
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,FU15 - Administração Geral,22586.64
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,Encargos Especiais,3878603.55
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesasIntra,Outros Encargos Especiais,3878603.55
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),150951527.51
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Legislativa,1107453.55
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU01 - Administração Geral,1107453.55
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Administração,29258060.26
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU04 - Administração Geral,29258060.26
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Previdência Social,763324.23
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU09 - Administração Geral,763324.23
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Saúde,34444252.54
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU10 - Administração Geral,34444252.54
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Educação,63219086.16
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Ensino Fundamental,34023119.1
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Educação Infantil,7972178.37
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU12 - Administração Geral,21223788.69
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Cultura,25549.3
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU13 - Administração Geral,25549.3
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Urbanismo,132527.16
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU15 - Administração Geral,132527.16
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Encargos Especiais,22001274.31
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Outros Encargos Especiais,22001274.31
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (d/III d),RREO2TotalDespesasIntra,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),5.7
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (d/III d),RREO2TotalDespesasIntra,Legislativa,0.04
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (d/III d),RREO2TotalDespesasIntra,FU01 - Administração Geral,0.04
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (d/III d),RREO2TotalDespesasIntra,Administração,1.1
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (d/III d),RREO2TotalDespesasIntra,FU04 - Administração Geral,1.1
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (d/III d),RREO2TotalDespesasIntra,Previdência Social,0.03
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (d/III d),RREO2TotalDespesasIntra,FU09 - Administração Geral,0.03
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (d/III d),RREO2TotalDespesasIntra,Saúde,1.3
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (d/III d),RREO2TotalDespesasIntra,FU10 - Administração Geral,1.3
2024,RREO,6,B,Prefeitura Municipal de Porto Velho - RO,1100205,RO,461748,RREO-Anexo 02,M,Total das Despesas Intra-Orçamentárias,% (d/III d),RREO2TotalDespesasIntra,Educação,2.39
